unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1.57E+09,30-09-2019 07:00,BTC/USD,7759.21,7829.31,7739.28,7800,1866065,239.44
1.57E+09,30-09-2019 08:00,BTC/USD,7800,7926.82,7778.56,7869.93,2857674,363.75
1.57E+09,30-09-2019 09:00,BTC/USD,7869.93,8042.23,7844.94,8001.38,6952298,872.32
1.57E+09,30-09-2019 10:00,BTC/USD,8001.38,8091.57,7995.9,8048,4548364,565.48
1.57E+09,30-09-2019 11:00,BTC/USD,8048,8103,8023.66,8052.3,1869122,231.73
1.57E+09,30-09-2019 12:00,BTC/USD,8052.3,8066.92,7995.73,8015.32,1398417,174.2
1.57E+09,30-09-2019 13:00,BTC/USD,8015.32,8189.09,8008.35,8117.2,5336194,657.12
1.57E+09,30-09-2019 14:00,BTC/USD,8117.2,8273.36,8106.68,8212.55,5127604,626.67
1.57E+09,30-09-2019 15:00,BTC/USD,8212.55,8327,8212.02,8291.11,7793879,941.86
1.57E+09,30-09-2019 16:00,BTC/USD,8291.11,8368.5,8253.91,8283.83,6107302,734.92
1.57E+09,30-09-2019 17:00,BTC/USD,8283.83,8292.12,8220.2,8250.23,1380564,167.22
1.57E+09,30-09-2019 18:00,BTC/USD,8250.23,8323.19,8250.23,8285.99,1751953,211.27
1.57E+09,30-09-2019 19:00,BTC/USD,8285.99,8288.45,8254.56,8279.81,1213250,146.72
1.57E+09,30-09-2019 20:00,BTC/USD,8279.81,8288.12,8188.41,8233.83,4260652,518.35
1.57E+09,30-09-2019 21:00,BTC/USD,8233.83,8295,8187.05,8253.08,1314628,159.69
1.57E+09,30-09-2019 22:00,BTC/USD,8253.08,8305.49,8222.87,8245.75,1251711,151.43
1.57E+09,30-09-2019 23:00,BTC/USD,8245.75,8318.63,8237.95,8298.45,1442534,174.22
1.57E+09,01-10-2019 0:00,BTC/USD,8298.45,8340,8207.79,8229.35,1900482,230.15
1.57E+09,01-10-2019 1:00,BTC/USD,8229.35,8312.93,8195.42,8278.53,3360149,408.23
1.57E+09,01-10-2019 2:00,BTC/USD,8278.53,8454.27,8278.53,8423.76,7388348,881.79
1.57E+09,01-10-2019 3:00,BTC/USD,8423.76,8518.75,8415.11,8430.22,10808373,1274.38
1.57E+09,01-10-2019 4:00,BTC/USD,8430.22,8480.27,8418.13,8451.64,1152156,136.33
1.57E+09,01-10-2019 5:00,BTC/USD,8451.64,8460,8420,8435.01,1566611,185.64
1.57E+09,01-10-2019 6:00,BTC/USD,8435.01,8441.37,8366.34,8398.1,2230850,265.43
1.57E+09,01-10-2019 7:00,BTC/USD,8398.1,8445.73,8369,8426.85,2149978,255.6
1.57E+09,01-10-2019 8:00,BTC/USD,8426.85,8442.07,8366.75,8398.83,2180754,259.71
1.57E+09,01-10-2019 9:00,BTC/USD,8398.83,8398.83,8317.34,8340.88,2168415,259.88
1.57E+09,01-10-2019 10:00,BTC/USD,8340.88,8389.81,8316.63,8330,3895292,466.46
1.57E+09,01-10-2019 11:00,BTC/USD,8330,8381.65,8308.27,8373.84,1586699,190.21
1.57E+09,01-10-2019 12:00,BTC/USD,8373.84,8453.27,8320.57,8342.27,2942548,350.81
1.57E+09,01-10-2019 13:00,BTC/USD,8342.27,8405.96,8300,8364.3,7620496,910.33
1.57E+09,01-10-2019 14:00,BTC/USD,8364.3,8388.68,8336.22,8356.62,1993050,238.41
1.57E+09,01-10-2019 15:00,BTC/USD,8356.62,8397.22,8324.25,8394.67,2718599,325.24
1.57E+09,01-10-2019 16:00,BTC/USD,8394.67,8494.99,8351.26,8453.95,6732302,796.81
1.57E+09,01-10-2019 17:00,BTC/USD,8453.95,8531.25,8258.88,8299,9945007,1182.77
1.57E+09,01-10-2019 18:00,BTC/USD,8299,8350,8265.12,8302.65,2080951,250.47
1.57E+09,01-10-2019 19:00,BTC/USD,8302.65,8320.87,8232.14,8310.08,2719508,328.44
1.57E+09,01-10-2019 20:00,BTC/USD,8310.08,8420,8290.91,8366.86,3587409,429.7
1.57E+09,01-10-2019 21:00,BTC/USD,8366.86,8421.98,8301,8318.26,1536639,183.31
1.57E+09,01-10-2019 22:00,BTC/USD,8318.26,8368.7,8295,8350.42,1262416,151.46
1.57E+09,01-10-2019 23:00,BTC/USD,8350.42,8385.4,8285.85,8319.01,2190992,263.03
1.57E+09,02-10-2019 0:00,BTC/USD,8319.01,8352.4,8286.11,8303.4,871272,104.74
1.57E+09,02-10-2019 1:00,BTC/USD,8303.4,8352.43,8292.68,8309.19,673050.1,80.84
1.57E+09,02-10-2019 2:00,BTC/USD,8309.19,8329.96,8266,8269.28,938911.9,113.28
1.57E+09,02-10-2019 3:00,BTC/USD,8269.28,8288.08,8223.29,8269.94,1742901,211.13
1.57E+09,02-10-2019 4:00,BTC/USD,8269.94,8286.5,8207.44,8237.24,2288575,278.01
1.57E+09,02-10-2019 5:00,BTC/USD,8237.24,8246,8170.91,8179.81,2648266,322.85
1.57E+09,02-10-2019 6:00,BTC/USD,8179.81,8245.96,8179.81,8221.77,996842.6,121.33
1.57E+09,02-10-2019 7:00,BTC/USD,8221.77,8260.01,8214.51,8219.77,840632.2,102.09
1.57E+09,02-10-2019 8:00,BTC/USD,8219.77,8292.82,8216.32,8247.03,1563580,189.32
1.57E+09,02-10-2019 9:00,BTC/USD,8247.03,8284.98,8230.87,8253.36,1111950,134.6
1.57E+09,02-10-2019 10:00,BTC/USD,8253.36,8271.38,8223.03,8271.38,573748.8,69.58
1.57E+09,02-10-2019 11:00,BTC/USD,8271.38,8313,8241.65,8280.98,1771750,214.23
1.57E+09,02-10-2019 12:00,BTC/USD,8280.98,8310,8217.27,8235.96,4067147,492.81
1.57E+09,02-10-2019 13:00,BTC/USD,8235.96,8276.99,8214.18,8234.27,3239163,393
1.57E+09,02-10-2019 14:00,BTC/USD,8234.27,8268.75,8206.48,8244.78,3221726,391.39
1.57E+09,02-10-2019 15:00,BTC/USD,8244.78,8267.21,8221.14,8247.7,1526118,185.15
1.57E+09,02-10-2019 16:00,BTC/USD,8247.7,8290,8217.92,8226.92,2004357,242.78
1.57E+09,02-10-2019 17:00,BTC/USD,8226.92,8243.85,8187.84,8239.98,2215247,269.66
1.57E+09,02-10-2019 18:00,BTC/USD,8239.98,8276.56,8225.5,8237.8,1762647,213.75
1.57E+09,02-10-2019 19:00,BTC/USD,8237.8,8278.99,8228.41,8264.84,691776.2,83.86
1.57E+09,02-10-2019 20:00,BTC/USD,8264.84,8283.83,8226.44,8226.82,1597428,193.64
1.57E+09,02-10-2019 21:00,BTC/USD,8226.82,8275.67,8226.82,8266.11,728418.1,88.34
1.57E+09,02-10-2019 22:00,BTC/USD,8266.11,8293.99,8243.67,8278.1,961639.6,116.29
1.57E+09,02-10-2019 23:00,BTC/USD,8278.1,8393.39,8278.1,8373.42,2837312,339.85
1.57E+09,03-10-2019 0:00,BTC/USD,8373.42,8419.23,8331.6,8341.67,1677378,200.16
1.57E+09,03-10-2019 1:00,BTC/USD,8341.67,8371.05,8330.54,8344,2180003,260.96
1.57E+09,03-10-2019 2:00,BTC/USD,8344,8373.08,8344,8367.21,410364.5,49.12
1.57E+09,03-10-2019 3:00,BTC/USD,8367.21,8368.15,8339.28,8342.54,533866.4,63.93
1.57E+09,03-10-2019 4:00,BTC/USD,8342.54,8393.72,8342.54,8346.3,1083055,129.53
1.57E+09,03-10-2019 5:00,BTC/USD,8346.3,8362.59,8294.51,8302.84,2338464,280.94
1.57E+09,03-10-2019 6:00,BTC/USD,8302.84,8326.65,8273.78,8273.78,1010391,121.69
1.57E+09,03-10-2019 7:00,BTC/USD,8273.78,8294.32,8254.5,8274.14,1508875,182.19
1.57E+09,03-10-2019 8:00,BTC/USD,8274.14,8310.84,8251.82,8310.84,918247.9,110.75
1.57E+09,03-10-2019 9:00,BTC/USD,8310.84,8315,8270.15,8286.81,1584877,191.11
1.57E+09,03-10-2019 10:00,BTC/USD,8286.81,8295,8194.79,8220.28,5850926,709.84
1.57E+09,03-10-2019 11:00,BTC/USD,8220.28,8240,8206.63,8230.49,2305881,280.42
1.57E+09,03-10-2019 12:00,BTC/USD,8230.49,8262.21,8220.51,8231.29,3723422,451.71
1.57E+09,03-10-2019 13:00,BTC/USD,8231.29,8247.23,8208.76,8227.06,4241487,515.63
1.57E+09,03-10-2019 14:00,BTC/USD,8227.06,8232.05,8080,8110,11441340,1405.44
1.57E+09,03-10-2019 15:00,BTC/USD,8110,8147.75,8085.99,8107.85,6132506,755.43
1.57E+09,03-10-2019 16:00,BTC/USD,8107.85,8219,8029.14,8174.78,8588668,1053.32
1.57E+09,03-10-2019 17:00,BTC/USD,8174.78,8187.25,8130,8147.53,2350229,288.24
1.57E+09,03-10-2019 18:00,BTC/USD,8147.53,8152.63,8130.86,8142.96,1534037,188.31
1.57E+09,03-10-2019 19:00,BTC/USD,8142.96,8164.88,8090.91,8164.07,3791189,466.02
1.57E+09,03-10-2019 20:00,BTC/USD,8164.07,8182.24,8133,8143.26,1592626,195.28
1.57E+09,03-10-2019 21:00,BTC/USD,8143.26,8200.61,8125.14,8174.2,715909.3,87.73
1.57E+09,03-10-2019 22:00,BTC/USD,8174.2,8214.9,8145.9,8210,758267.4,92.77
1.57E+09,03-10-2019 23:00,BTC/USD,8210,8299.19,8202.54,8239.92,5125263,620.61
1.57E+09,04-10-2019 0:00,BTC/USD,8239.92,8244.93,8090.76,8116.68,4735689,580.88
1.57E+09,04-10-2019 1:00,BTC/USD,8116.68,8137.03,8052.42,8120.21,3275145,404.53
1.57E+09,04-10-2019 2:00,BTC/USD,8120.21,8143.04,8100,8101.15,786743.3,96.89
1.57E+09,04-10-2019 3:00,BTC/USD,8101.15,8131.41,8085.12,8112.05,944352.6,116.54
1.57E+09,04-10-2019 4:00,BTC/USD,8112.05,8115.99,8063.09,8066.81,1157605,143.2
1.57E+09,04-10-2019 5:00,BTC/USD,8066.81,8123.92,7986.65,8103,3062105,380.48
1.57E+09,04-10-2019 6:00,BTC/USD,8103,8139.48,8096.85,8114.81,870233.6,107.26
1.57E+09,04-10-2019 7:00,BTC/USD,8114.81,8148.35,8106,8137.55,837226,103.04
1.57E+09,04-10-2019 8:00,BTC/USD,8137.55,8144.88,8085.35,8095.77,1355096,167.14
1.57E+09,04-10-2019 9:00,BTC/USD,8095.77,8133.63,8095.77,8130,1713764,211.16
1.57E+09,04-10-2019 10:00,BTC/USD,8130,8184.52,8121.16,8130.62,2660684,326.47
1.57E+09,04-10-2019 11:00,BTC/USD,8130.62,8184.58,8119.66,8156.97,2424702,297.67
1.57E+09,04-10-2019 12:00,BTC/USD,8156.97,8179.99,8124.98,8133.79,1992326,244.34
1.57E+09,04-10-2019 13:00,BTC/USD,8133.79,8185.33,8130.69,8177.79,2796880,342.98
1.57E+09,04-10-2019 14:00,BTC/USD,8177.79,8189.09,8150,8168.91,1556566,190.53
1.57E+09,04-10-2019 15:00,BTC/USD,8168.91,8180.43,8132.23,8157.21,2641441,323.98
1.57E+09,04-10-2019 16:00,BTC/USD,8157.21,8220.72,8131.45,8189.24,5929951,724.64
1.57E+09,04-10-2019 17:00,BTC/USD,8189.24,8200.22,8155.76,8177.09,1502090,183.79
1.57E+09,04-10-2019 18:00,BTC/USD,8177.09,8214.34,8165.78,8196.68,3117685,380.74
1.57E+09,04-10-2019 19:00,BTC/USD,8196.68,8214.11,8185.59,8200.73,1423110,173.62
1.57E+09,04-10-2019 20:00,BTC/USD,8200.73,8238.74,8157.99,8163.98,2642368,322.01
1.57E+09,04-10-2019 21:00,BTC/USD,8163.98,8199.51,8138.76,8186.59,1379722,168.94
1.57E+09,04-10-2019 22:00,BTC/USD,8186.59,8222.76,8158.88,8179.98,1137963,138.79
1.57E+09,04-10-2019 23:00,BTC/USD,8179.98,8189.21,8152.07,8152.07,1217929,149.18
1.57E+09,05-10-2019 0:00,BTC/USD,8152.07,8164.75,8106.43,8135,1754733,215.72
1.57E+09,05-10-2019 1:00,BTC/USD,8135,8148.11,8115.32,8128.9,455814.1,56.06
1.57E+09,05-10-2019 2:00,BTC/USD,8128.9,8146.35,8107.98,8137.99,785454.2,96.65
1.57E+09,05-10-2019 3:00,BTC/USD,8137.99,8165.29,8131.69,8153.46,1959296,240.26
1.57E+09,05-10-2019 4:00,BTC/USD,8153.46,8157.58,8132.93,8136.96,247306,30.37
1.57E+09,05-10-2019 5:00,BTC/USD,8136.96,8143.19,8119,8126.6,332561.8,40.91
1.57E+09,05-10-2019 6:00,BTC/USD,8126.6,8148.6,8113.69,8137.1,738227.9,90.75
1.57E+09,05-10-2019 7:00,BTC/USD,8137.1,8144.15,8108.59,8122.29,594349.4,73.17
1.57E+09,05-10-2019 8:00,BTC/USD,8122.29,8127.21,8080,8098,3474491,429.09
1.57E+09,05-10-2019 9:00,BTC/USD,8098,8112.64,8090.19,8090.19,1974685,243.7
1.57E+09,05-10-2019 10:00,BTC/USD,8090.19,8118.79,8078.43,8100.59,1509666,186.64
1.57E+09,05-10-2019 11:00,BTC/USD,8100.59,8115.73,8087.09,8096.13,478957.3,59.13
1.57E+09,05-10-2019 12:00,BTC/USD,8096.13,8104.52,8065,8079.61,1238077,153.12
1.57E+09,05-10-2019 13:00,BTC/USD,8079.61,8090.63,8016.26,8079.95,6461914,803.93
1.57E+09,05-10-2019 14:00,BTC/USD,8079.95,8095.88,8037.13,8040.09,1242208,153.9
1.57E+09,05-10-2019 15:00,BTC/USD,8040.09,8107.58,8036.63,8104.6,1010260,125.34
1.57E+09,05-10-2019 16:00,BTC/USD,8104.6,8114.38,8050.21,8082.92,1200891,148.75
1.57E+09,05-10-2019 17:00,BTC/USD,8082.92,8089.55,8046.32,8048.94,1095259,135.87
1.57E+09,05-10-2019 18:00,BTC/USD,8048.94,8101.92,8048.84,8069.68,596998.5,73.95
1.57E+09,05-10-2019 19:00,BTC/USD,8069.68,8108.47,8068.95,8079.14,821788.9,101.54
1.57E+09,05-10-2019 20:00,BTC/USD,8079.14,8124,8070.75,8101.42,754903.5,93.23
1.57E+09,05-10-2019 21:00,BTC/USD,8101.42,8195,8093.5,8155.53,1260378,154.74
1.57E+09,05-10-2019 22:00,BTC/USD,8155.53,8192.07,8138.24,8140.63,5377409,658.14
1.57E+09,05-10-2019 23:00,BTC/USD,8140.63,8154.62,8127.09,8145.17,651906.6,80.15
1.57E+09,06-10-2019 0:00,BTC/USD,8145.17,8176.46,8136.79,8147.54,444736.6,54.52
1.57E+09,06-10-2019 1:00,BTC/USD,8147.54,8160.77,8053.57,8066.93,1595285,197.26
1.57E+09,06-10-2019 2:00,BTC/USD,8066.93,8079.68,8030.27,8070.37,1867056,231.69
1.57E+09,06-10-2019 3:00,BTC/USD,8070.37,8083.95,8045.2,8059,1530311,189.82
1.57E+09,06-10-2019 4:00,BTC/USD,8059,8095.41,8054.62,8090.66,536653.5,66.52
1.57E+09,06-10-2019 5:00,BTC/USD,8090.66,8095.29,8055.24,8067.65,452875.7,56.1
1.57E+09,06-10-2019 6:00,BTC/USD,8067.65,8077.48,7910.26,7975.97,3875182,485.24
1.57E+09,06-10-2019 7:00,BTC/USD,7975.97,7998.37,7956.82,7974.06,2560750,320.99
1.57E+09,06-10-2019 8:00,BTC/USD,7974.06,7982.88,7880,7890.02,4149018,523.24
1.57E+09,06-10-2019 9:00,BTC/USD,7890.02,7958.1,7890.02,7950.26,919780.9,115.99
1.57E+09,06-10-2019 10:00,BTC/USD,7950.26,7963.22,7912.65,7918.21,1809579,228.28
1.57E+09,06-10-2019 11:00,BTC/USD,7918.21,7984.67,7911,7962.03,1038994,130.55
1.57E+09,06-10-2019 12:00,BTC/USD,7962.03,7982.46,7947.05,7959.61,961410.6,120.81
1.57E+09,06-10-2019 13:00,BTC/USD,7959.61,7963.3,7895.01,7922.08,1550186,195.71
1.57E+09,06-10-2019 14:00,BTC/USD,7922.08,7936.36,7870.35,7919.03,2210465,279.98
1.57E+09,06-10-2019 15:00,BTC/USD,7919.03,8071.4,7917.61,8033.44,6621403,825.34
1.57E+09,06-10-2019 16:00,BTC/USD,8033.44,8043.44,7977.92,8002.97,1295469,161.83
1.57E+09,06-10-2019 17:00,BTC/USD,8002.97,8037.51,7987.43,7987.69,1827364,228.14
1.57E+09,06-10-2019 18:00,BTC/USD,7987.69,8006.99,7772.71,7842.84,5872344,747.48
1.57E+09,06-10-2019 19:00,BTC/USD,7842.84,7909.51,7821.77,7899.98,1899590,241.43
1.57E+09,06-10-2019 20:00,BTC/USD,7899.98,7928.71,7870.01,7904.58,1574520,199.19
1.57E+09,06-10-2019 21:00,BTC/USD,7904.58,7934.71,7872.06,7917.9,1687914,213.66
1.57E+09,06-10-2019 22:00,BTC/USD,7917.9,7926.26,7847,7847.03,2223426,282.54
1.57E+09,06-10-2019 23:00,BTC/USD,7847.03,7878.59,7800.61,7854.12,2811393,358.23
1.57E+09,07-10-2019 0:00,BTC/USD,7854.12,7869.42,7763.54,7814.36,2832630,362.62
1.57E+09,07-10-2019 1:00,BTC/USD,7814.36,7834.39,7780.91,7815.7,1355056,173.5
1.57E+09,07-10-2019 2:00,BTC/USD,7815.7,7852.42,7801.07,7823.75,1287026,164.34
1.57E+09,07-10-2019 3:00,BTC/USD,7823.75,7913.38,7821.39,7869.63,2752242,349.24
1.57E+09,07-10-2019 4:00,BTC/USD,7869.63,7894.43,7837.63,7839.01,728601.7,92.53
1.57E+09,07-10-2019 5:00,BTC/USD,7839.01,7851.17,7806.66,7839.33,1544034,197.3
1.57E+09,07-10-2019 6:00,BTC/USD,7839.33,7855.78,7801.16,7829.15,1268651,162.17
1.57E+09,07-10-2019 7:00,BTC/USD,7829.15,7887.62,7828.95,7865.82,2249425,286.07
1.57E+09,07-10-2019 8:00,BTC/USD,7865.82,7949.35,7865.82,7891.49,3851676,486.73
1.57E+09,07-10-2019 9:00,BTC/USD,7891.49,7954.74,7877.94,7930.45,3965359,500.81
1.57E+09,07-10-2019 10:00,BTC/USD,7930.45,8064.57,7930.45,8010,7186078,896.7
1.57E+09,07-10-2019 11:00,BTC/USD,8010,8040.91,7984.43,7991.09,3137771,391.48
1.57E+09,07-10-2019 12:00,BTC/USD,7991.09,8165.98,7986.78,8128,7012161,864.81
1.57E+09,07-10-2019 13:00,BTC/USD,8128,8222.73,8128,8164.11,10755313,1316.41
1.57E+09,07-10-2019 14:00,BTC/USD,8164.11,8180.35,8125.95,8173.46,2296195,281.58
1.57E+09,07-10-2019 15:00,BTC/USD,8173.46,8248,8156.41,8192.54,5219278,636.74
1.57E+09,07-10-2019 16:00,BTC/USD,8192.54,8266.41,8160,8252.48,4157265,505.71
1.57E+09,07-10-2019 17:00,BTC/USD,8252.48,8290.47,8227.77,8275.82,5704339,690.66
1.57E+09,07-10-2019 18:00,BTC/USD,8275.82,8313.7,8226.83,8257.61,2735187,330.43
1.57E+09,07-10-2019 19:00,BTC/USD,8257.61,8264.09,8220,8226.87,1002960,121.76
1.57E+09,07-10-2019 20:00,BTC/USD,8226.87,8257.7,8194.2,8213.76,1417545,172.28
1.57E+09,07-10-2019 21:00,BTC/USD,8213.76,8233.69,8198,8208.39,576066.9,70.16
1.57E+09,07-10-2019 22:00,BTC/USD,8208.39,8253.3,8202.63,8239.73,534561.5,64.98
1.57E+09,07-10-2019 23:00,BTC/USD,8239.73,8275.38,8204.73,8205.53,2016077,244.32
1.57E+09,08-10-2019 0:00,BTC/USD,8205.53,8247.54,8205.53,8235.18,422173.3,51.31
1.57E+09,08-10-2019 1:00,BTC/USD,8235.18,8303.98,8231.35,8291.86,2038217,246.31
1.57E+09,08-10-2019 2:00,BTC/USD,8291.86,8344.12,8274.99,8278.09,1437189,172.91
1.57E+09,08-10-2019 3:00,BTC/USD,8278.09,8292.17,8255.87,8273.31,1195748,144.56
1.57E+09,08-10-2019 4:00,BTC/USD,8273.31,8307.68,8230.12,8239.24,678695.2,82.13
1.57E+09,08-10-2019 5:00,BTC/USD,8239.24,8268.22,8218.12,8253.52,737886.1,89.54
1.57E+09,08-10-2019 6:00,BTC/USD,8253.52,8268.34,8233.58,8249,707771.8,85.77
1.57E+09,08-10-2019 7:00,BTC/USD,8249,8250.2,8211.96,8214.9,1362991,165.66
1.57E+09,08-10-2019 8:00,BTC/USD,8214.9,8222.19,8150.33,8178.46,2670793,326.54
1.57E+09,08-10-2019 9:00,BTC/USD,8178.46,8188.5,8152.92,8181.7,615395.4,75.29
1.57E+09,08-10-2019 10:00,BTC/USD,8181.7,8226.36,8164.42,8169.37,1858805,226.72
1.57E+09,08-10-2019 11:00,BTC/USD,8169.37,8213.4,8164.89,8185.04,655677.6,80.05
1.57E+09,08-10-2019 12:00,BTC/USD,8185.04,8234.95,8150.33,8233.85,2436788,297.67
1.57E+09,08-10-2019 13:00,BTC/USD,8233.85,8254.26,8204.9,8210.11,1506024,183.09
1.57E+09,08-10-2019 14:00,BTC/USD,8210.11,8213.77,8172.41,8194.41,894279.2,109.15
1.57E+09,08-10-2019 15:00,BTC/USD,8194.41,8225.31,8181.9,8188.99,1394997,169.96
1.57E+09,08-10-2019 16:00,BTC/USD,8188.99,8210.58,8161,8175.45,1332802,162.88
1.57E+09,08-10-2019 17:00,BTC/USD,8175.45,8193.59,8161.02,8184.72,539299.6,65.94
1.57E+09,08-10-2019 18:00,BTC/USD,8184.72,8202.63,8163.6,8190.11,848953.5,103.72
1.57E+09,08-10-2019 19:00,BTC/USD,8190.11,8212.25,8162.15,8166.42,1417850,173.26
1.57E+09,08-10-2019 20:00,BTC/USD,8166.42,8195.72,8109.74,8125.11,1983069,243.65
1.57E+09,08-10-2019 21:00,BTC/USD,8125.11,8172.32,8122.79,8164.29,912039.7,112.05
1.57E+09,08-10-2019 22:00,BTC/USD,8164.29,8222.5,8159.41,8198.96,1196540,146.02
1.57E+09,08-10-2019 23:00,BTC/USD,8198.96,8218,8172.31,8178.54,520678.9,63.57
1.57E+09,09-10-2019 0:00,BTC/USD,8178.54,8212.64,8110,8184.01,1703923,208.37
1.57E+09,09-10-2019 1:00,BTC/USD,8184.01,8194.88,8168.41,8168.53,276135.4,33.76
1.57E+09,09-10-2019 2:00,BTC/USD,8168.53,8171.7,8126.72,8168.97,1420364,174.28
1.57E+09,09-10-2019 3:00,BTC/USD,8168.97,8170.47,8122.93,8122.93,382704.9,47
1.57E+09,09-10-2019 4:00,BTC/USD,8122.93,8146.92,8114.26,8136.84,479069,58.92
1.57E+09,09-10-2019 5:00,BTC/USD,8136.84,8165.98,8122.43,8147.68,519395.2,63.75
1.57E+09,09-10-2019 6:00,BTC/USD,8147.68,8160.85,8135.59,8146.46,400926,49.19
1.57E+09,09-10-2019 7:00,BTC/USD,8146.46,8194.32,8145.46,8172.12,1333840,163.3
1.57E+09,09-10-2019 8:00,BTC/USD,8172.12,8199.67,8153.92,8194.46,1599597,195.84
1.57E+09,09-10-2019 9:00,BTC/USD,8194.46,8224.26,8172.41,8195.43,1510980,184.31
1.57E+09,09-10-2019 10:00,BTC/USD,8195.43,8240,8189.29,8205.31,1917663,233.56
1.57E+09,09-10-2019 11:00,BTC/USD,8205.31,8210.39,8166.59,8186.42,2856128,348.68
1.57E+09,09-10-2019 12:00,BTC/USD,8186.42,8198.83,8160,8164.94,3674563,449.53
1.57E+09,09-10-2019 13:00,BTC/USD,8164.94,8245,8160.91,8245,2293510,279.9
1.57E+09,09-10-2019 14:00,BTC/USD,8245,8473.19,8240.45,8450,23943777,2854.59
1.57E+09,09-10-2019 15:00,BTC/USD,8450,8675.31,8445.83,8572.56,17352664,2033.12
1.57E+09,09-10-2019 16:00,BTC/USD,8572.56,8651.97,8521.91,8581.4,10130014,1178.57
1.57E+09,09-10-2019 17:00,BTC/USD,8581.4,8654.15,8580.7,8635.11,5326985,618.77
1.57E+09,09-10-2019 18:00,BTC/USD,8635.11,8707.8,8602.69,8612.91,10224335,1181.84
1.57E+09,09-10-2019 19:00,BTC/USD,8612.91,8626.36,8581.7,8604.02,2452310,285.12
1.57E+09,09-10-2019 20:00,BTC/USD,8604.02,8639.19,8580.42,8587.09,2446014,284.13
1.57E+09,09-10-2019 21:00,BTC/USD,8587.09,8615.38,8537.13,8553.32,1871611,218.11
1.57E+09,09-10-2019 22:00,BTC/USD,8553.32,8639.95,8553.01,8578.42,2293240,266.4
1.57E+09,09-10-2019 23:00,BTC/USD,8578.42,8624.22,8578.42,8586.34,1918809,223.17
1.57E+09,10-10-2019 0:00,BTC/USD,8586.34,8623.42,8576.21,8583.42,3194726,371.62
1.57E+09,10-10-2019 1:00,BTC/USD,8583.42,8590.85,8558.42,8562.35,1457663,170.06
1.57E+09,10-10-2019 2:00,BTC/USD,8562.35,8567.78,8529.82,8565.82,2511904,294.03
1.57E+09,10-10-2019 3:00,BTC/USD,8565.82,8597.06,8549.43,8572.37,1678831,195.75
1.57E+09,10-10-2019 4:00,BTC/USD,8572.37,8608,8566.35,8590.54,1098542,127.81
1.57E+09,10-10-2019 5:00,BTC/USD,8590.54,8596.31,8563.07,8575.58,766539.5,89.38
1.57E+09,10-10-2019 6:00,BTC/USD,8575.58,8626.09,8559.6,8607.56,1640644,190.97
1.57E+09,10-10-2019 7:00,BTC/USD,8607.56,8666.84,8586.52,8622.08,5275000,611.37
1.57E+09,10-10-2019 8:00,BTC/USD,8622.08,8640.05,8557.97,8570.4,3185821,370.63
1.57E+09,10-10-2019 9:00,BTC/USD,8570.4,8580.12,8509.27,8536.18,4854264,567.68
1.57E+09,10-10-2019 10:00,BTC/USD,8536.18,8552.78,8483.96,8539.54,8060533,945.98
1.57E+09,10-10-2019 11:00,BTC/USD,8539.54,8561.78,8516.6,8554.06,2383410,278.86
1.57E+09,10-10-2019 12:00,BTC/USD,8554.06,8556.98,8450.61,8491.96,5133398,603.88
1.57E+09,10-10-2019 13:00,BTC/USD,8491.96,8517.06,8465.01,8505,3144703,370.33
1.57E+09,10-10-2019 14:00,BTC/USD,8505,8529.55,8484.21,8509.18,2724696,320.25
1.57E+09,10-10-2019 15:00,BTC/USD,8509.18,8578.53,8493.36,8559.07,1693417,198.39
1.57E+09,10-10-2019 16:00,BTC/USD,8559.07,8597.08,8535.08,8547.44,3201568,374.26
1.57E+09,10-10-2019 17:00,BTC/USD,8547.44,8565.93,8522.8,8524.09,1000100,116.98
1.57E+09,10-10-2019 18:00,BTC/USD,8524.09,8565,8515,8544.02,2317231,271.31
1.57E+09,10-10-2019 19:00,BTC/USD,8544.02,8589.14,8540.96,8589.14,2381861,278.34
1.57E+09,10-10-2019 20:00,BTC/USD,8589.14,8609.01,8560.98,8578.8,2688680,312.86
1.57E+09,10-10-2019 21:00,BTC/USD,8578.8,8615.93,8547,8569,1834948,213.83
1.57E+09,10-10-2019 22:00,BTC/USD,8569,8596.3,8552.37,8586,751792.2,87.66
1.57E+09,10-10-2019 23:00,BTC/USD,8586,8592.74,8555.55,8582.11,628288.7,73.22
1.57E+09,11-10-2019 0:00,BTC/USD,8582.11,8595.57,8515.19,8531.1,1479797,173.12
1.57E+09,11-10-2019 1:00,BTC/USD,8531.1,8551.33,8509.18,8544.43,616195.4,72.26
1.57E+09,11-10-2019 2:00,BTC/USD,8544.43,8557.67,8522.91,8538.72,676158.8,79.2
1.57E+09,11-10-2019 3:00,BTC/USD,8538.72,8586.7,8528.73,8579.75,877079.8,102.39
1.57E+09,11-10-2019 4:00,BTC/USD,8579.75,8760.45,8558.43,8730,5361940,616.63
1.57E+09,11-10-2019 5:00,BTC/USD,8730,8820,8356,8435.67,17390116,2033.11
1.57E+09,11-10-2019 6:00,BTC/USD,8435.67,8449.25,8382.48,8433.96,2410256,286.45
1.57E+09,11-10-2019 7:00,BTC/USD,8433.96,8448.32,8387.88,8398.79,3656583,434.98
1.57E+09,11-10-2019 8:00,BTC/USD,8398.79,8398.79,8294.04,8364.77,7023080,841.1
